name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206116703950,"£5,499",98600,198,Manual,Petrol,,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205205936229,"£8,395",84000,207,Automatic,Petrol,,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202203304119089,"£6,989",90000,198,Automatic,Petrol,,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206196943382,"£4,750",130000,198,Automatic,Petrol,4,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206176878933,"£6,500",92000,198,Manual,Petrol,5,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204285143180,"£4,250",91000,158,Manual,Petrol,3,Hatchback,ULEZ,1.4L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202111099412859,"£7,499",79891,198,Automatic,Petrol,5,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204265036727,"£4,650",118000,138,Manual,Diesel,4,Hatchback,,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206026420901,"£4,994",104000,198,Manual,Petrol,,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202201171444188,"£4,895",110638,198,Manual,Petrol,6,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205286275856,"£4,495",115000,138,Manual,Diesel,,Hatchback,,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206237093709,"£4,490",146000,198,Automatic,Petrol,5,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202203153575417,"£5,262",100304,198,Manual,Petrol,,Hatchback,ULEZ,2.0L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205035304730,"£8,000",59584,198,Manual,Petrol,4,Hatchback,ULEZ,2.0L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206026427663,"£12,500",24000,158,Manual,Petrol,,Hatchback,ULEZ,1.4L,2009 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206176890032,"£5,000",94000,138,Manual,Diesel,,Hatchback,,2.0L,2009 (58 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206146798870,"£4,899",86681,158,Manual,Petrol,7,Hatchback,ULEZ,1.4L,2009 (09 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205105552591,"£5,299",106000,200,Manual,Petrol,2,Hatchback,ULEZ,2.0L,2009 (59 reg)
