name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206146782547,"£17,489",33952,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205125632645,"£17,194",26509,113,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206036446442,"£22,295",21800,,Automatic,Petrol,2,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205306319904,"£23,300",13725,,Manual,Diesel,2,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204034260905,"£18,495",18258,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202112080327698,"£20,995",39440,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202111249908599,"£23,189",17452,,Manual,Diesel,3,SUV,ULEZ,2.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202201251734961,"£19,495",16325,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204305212156,"£16,350",36626,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203183679727,"£17,901",28209,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206156830105,"£19,639",27322,115,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316343722,"£18,490",30606,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc Diesel Hatchback,https://www.autotrader.co.uk/car-details/202203304110289,"£19,700",26065,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204184767261,"£17,200",62145,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206227051241,"£17,280",47410,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205185832186,"£16,900",35712,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203263983152,"£19,799",18581,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206026409473,"£20,250",26145,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202201211598424,"£18,495",21195,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205276216885,"£16,790",27268,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204054333025,"£19,790",37000,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205185819791,"£17,590",35534,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204014192005,"£21,495",13703,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203173665298,"£19,895",11000,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203083314894,"£19,759",25471,113,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206126718060,"£17,100",35307,113,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204305196766,"£24,990",13508,,Automatic,Petrol,,SUV,ULEZ,2.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205055355412,"£18,500",34796,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206016374215,"£20,480",16647,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205236016896,"£23,749",16800,,Automatic,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205306299534,"£15,390",53000,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203013083353,"£22,059",16606,148,Manual,Diesel,,SUV,ULEZ,2.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204154695734,"£16,000",21729,113,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (67 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205165776205,"£18,998",18504,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205135648064,"£18,790",30421,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203253950624,"£24,189",39740,,Automatic,Petrol,,SUV,ULEZ,2.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206056496628,"£18,990",71170,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205075440116,"£21,074",16098,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (67 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316343744,"£18,190",42594,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206227053030,"£15,939",59802,114,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205095495681,"£16,500",48300,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203093375119,"£20,066",25863,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206086582831,"£23,790",40898,,Automatic,Petrol,2,SUV,ULEZ,2.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206086588422,"£21,995",15011,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205306316944,"£18,990",17511,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205205909313,"£17,200",36209,113,Manual,Petrol,2,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206287228756,"£17,250",38405,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203133499112,"£19,233",23631,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202201121270519,"£15,899",87000,148,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205286266710,"£16,990",37239,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206247126233,"£23,995",58675,,Automatic,Petrol,,SUV,ULEZ,2.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206066520449,"£18,279",19700,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316343763,"£19,109",33133,,Manual,Petrol,3,SUV,ULEZ,1.5L,2018 (67 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206116678920,"£17,698",27077,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203314163066,"£18,790",26743,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316335319,"£22,490",20999,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206206972388,"£18,149",45200,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205065395724,"£20,595",32260,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206126710093,"£18,795",45955,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202204134626922,"£21,990",25878,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205065397909,"£24,295",18184,,Automatic,Petrol,,SUV,ULEZ,2.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206096628888,"£18,000",15844,,Manual,Petrol,2,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202110299029306,"£19,989",10405,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202201171451088,"£16,795",45000,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205025259495,"£17,999",41750,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206086587784,"£24,680",17519,,Manual,Petrol,3,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316343572,"£21,386",18226,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206136749166,"£19,499",54425,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc Diesel Hatchback,https://www.autotrader.co.uk/car-details/202204064357948,"£21,186",22617,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206116699224,"£21,000",11590,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206076554740,"£21,890",27093,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202112010128677,"£16,143",72000,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205225969719,"£19,496",18602,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205316343296,"£22,000",23177,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202111229836634,"£21,178",27647,,Manual,Petrol,3,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205065400115,"£20,250",34222,,Manual,Petrol,2,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206076547479,"£19,290",38993,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205246044125,"£20,649",19500,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206247105646,"£19,000",20418,,Manual,Petrol,,SUV,ULEZ,1.0L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206066499971,"£25,980",25000,,Automatic,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206216996777,"£23,490",37027,,Manual,Petrol,,SUV,ULEZ,1.5L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202203113442406,"£18,000",46539,,Manual,Diesel,,SUV,ULEZ,1.6L,2018 (68 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202206166842256,"£24,491",34119,,Automatic,Petrol,,SUV,ULEZ,1.5L,2018 (18 reg)
Volkswagen T-Roc,https://www.autotrader.co.uk/car-details/202205246037260,"£23,995",10567,,Automatic,Petrol,2,SUV,ULEZ,2.0L,2018 (18 reg)
